0.000000000000000000e+00 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03
2.000000000000000111e-01 2.487136195473124006e-02 1.822479174043719480e-02 2.458226687140456154e-02 1.776701497693504092e-02 2.374920263275207347e-02 1.693813680692782264e-02 2.373096636319708616e-02 1.644025033945557476e-02 2.005593421420560907e-02 1.491272067028951223e-02 2.016974107906749011e-02 1.477508200925459897e-02 1.893628675192495642e-02 1.378141524433900041e-02 1.865513573825784005e-02 1.336693669998760374e-02
4.000000000000000222e-01 4.442441695343378461e-02 3.287551367370153410e-02 4.397302197779129340e-02 3.231460936555863306e-02 4.351898802533936406e-02 3.086379108020675596e-02 4.329809492195207249e-02 3.020590226156150832e-02 3.610661684779023495e-02 2.725980869270173620e-02 3.560698225977035336e-02 2.668605699832033579e-02 3.478975277950941553e-02 2.534915135709949613e-02 3.419717772296831243e-02 2.501773292440565011e-02
6.000000000000000888e-01 6.340932391910426846e-02 4.676779240329440729e-02 6.266925723044990126e-02 4.649962726075913821e-02 6.333881349507482217e-02 4.542128720498830874e-02 6.207478251848563833e-02 4.435363235593433456e-02 5.174435785179781755e-02 3.893941921502720033e-02 5.100299548105889647e-02 3.904553766249388436e-02 5.133748299558674871e-02 3.730793608388225518e-02 5.066649495288145372e-02 3.733424405627704112e-02
8.000000000000000444e-01 7.853993485672097763e-02 5.816156954298853932e-02 7.847529770902098023e-02 5.727262368018402189e-02 8.008117299871139738e-02 5.766183441817861188e-02 7.891118372522780422e-02 5.617243323948444000e-02 6.476560736956565867e-02 4.917908193324703470e-02 6.408720545497866017e-02 4.904505364489709918e-02 6.575689295339456897e-02 4.852196965577082466e-02 6.468760433691848888e-02 4.812998834102354823e-02
1.000000000000000000e+00 9.344872281765741195e-02 6.652600362581329030e-02 9.224125944449410031e-02 6.585351392973584628e-02 9.464410367229879328e-02 6.755690687448795417e-02 9.270074507807925246e-02 6.569686493666250515e-02 7.599817503710627753e-02 5.742571183167045207e-02 7.546610580026577586e-02 5.756769409678370863e-02 7.968988199319092247e-02 5.782229371355843833e-02 7.788035847205605766e-02 5.745776883666049717e-02
1.200000000000000178e+00 1.052074700435006865e-01 7.421605512877003930e-02 1.029955829434202469e-01 7.387685316064743213e-02 1.082450749451556588e-01 7.590792941034618657e-02 1.036608814296421516e-01 7.372818880374527872e-02 8.693034242877963058e-02 6.445964190411396233e-02 8.649826345688804707e-02 6.440967231873988286e-02 9.055052817951228517e-02 6.548952648579522973e-02 8.764672090987106479e-02 6.487358961325602469e-02
1.400000000000000133e+00 1.164253195154097281e-01 8.054141853360274883e-02 1.124127315382007497e-01 8.033124090044664600e-02 1.192857351158721352e-01 8.234988149141493630e-02 1.142746294007627866e-01 8.178733052014437732e-02 9.562736583457050188e-02 6.976839294820229298e-02 9.605763934088805411e-02 7.005310662688277179e-02 9.941462296294224787e-02 7.228380033497439072e-02 9.831955960079680201e-02 7.185170641365730415e-02
1.600000000000000089e+00 1.222287468772830510e-01 8.531542934498732855e-02 1.189242395412628134e-01 8.472951485505762770e-02 1.284578087249424183e-01 8.805391728545276797e-02 1.243026520322971784e-01 8.673177374882599933e-02 1.037755295822837542e-01 7.473672295848551861e-02 1.024734135470623253e-01 7.490012503802057076e-02 1.075636817225704006e-01 7.713470720472424824e-02 1.066255456439054033e-01 7.685013759293840563e-02
1.800000000000000044e+00 1.263100864993730033e-01 8.977724057467041663e-02 1.232873674401722269e-01 8.932202247992020172e-02 1.335508897423744457e-01 9.199524132150646571e-02 1.290482839638099344e-01 9.091349070246676489e-02 1.089950076004796847e-01 7.791314024382299530e-02 1.088607261141007060e-01 7.828564622743165724e-02 1.131243586322428357e-01 8.122499118448377187e-02 1.130001938522014054e-01 8.081145092066384372e-02
2.000000000000000000e+00 1.287069978186404506e-01 9.255882187199436506e-02 1.283031142831494720e-01 9.265913265764173790e-02 1.396751680992645850e-01 9.532419545822962137e-02 1.331317648830479539e-01 9.454052811151063274e-02 1.136915606323380956e-01 8.110504479543430290e-02 1.136732405694551445e-01 8.104650432544678595e-02 1.194374499858399247e-01 8.469200757335877683e-02 1.183802048196528622e-01 8.439655167248501233e-02
2.200000000000000178e+00 1.322708353726050612e-01 9.453915892922559738e-02 1.317179223890328488e-01 9.467111497175191570e-02 1.422547675487530749e-01 9.812609999675228623e-02 1.379041156862506889e-01 9.745287510481966120e-02 1.156187020491162704e-01 8.296419517634888441e-02 1.170326894150802155e-01 8.341663481951003267e-02 1.238337060647753812e-01 8.667084402663660647e-02 1.232193563135432907e-01 8.644089290358066002e-02
2.400000000000000355e+00 1.347039235179038341e-01 9.551954006094133531e-02 1.345877758778405986e-01 9.611715091530192989e-02 1.443998687560324179e-01 9.998373707835024604e-02 1.400805049470698338e-01 9.917168955383677542e-02 1.180769630738185694e-01 8.450941612454630769e-02 1.203805438308863662e-01 8.486348784505794163e-02 1.284286971772112540e-01 8.889551435397285983e-02 1.260425556918455536e-01 8.892894909802215309e-02
2.600000000000000089e+00 1.357605145799689050e-01 9.711818248937041653e-02 1.361966761687561644e-01 9.732722033082437385e-02 1.470012084724019452e-01 1.015840955427364800e-01 1.441368335798709210e-01 1.010438889663000939e-01 1.201129052244673534e-01 8.630839541642187918e-02 1.219261304598372175e-01 8.614788676248560928e-02 1.300800698888950890e-01 9.132434216794901860e-02 1.288679185277795958e-01 9.104801091825397152e-02
2.800000000000000266e+00 1.363788969046415001e-01 9.814204221932537608e-02 1.378749545290595124e-01 9.884723839451359240e-02 1.497039066273267161e-01 1.031397891410252704e-01 1.465334109251534289e-01 1.020029138917474543e-01 1.227906243331940012e-01 8.739311659874945959e-02 1.247146839316421590e-01 8.807585603941295305e-02 1.338620387851572613e-01 9.258626458530605507e-02 1.330980022287923115e-01 9.236086477393187777e-02
3.000000000000000000e+00 1.365977053318189194e-01 9.846592350605230803e-02 1.400124348639197880e-01 9.965718297297998518e-02 1.511378515426829994e-01 1.039301965675211853e-01 1.490330164644984579e-01 1.036557480582661478e-01 1.244147208763559526e-01 8.880746586249281538e-02 1.269613544309595443e-01 8.938189347437666687e-02 1.355896027392433090e-01 9.347261163847206400e-02 1.348138644938496333e-01 9.361583296272148191e-02
3.200000000000000178e+00 1.402475626596999814e-01 9.963242384677029051e-02 1.406895116518630251e-01 1.009356763844994620e-01 1.536954937064395066e-01 1.043506633342461964e-01 1.499008206159495316e-01 1.041004282916535711e-01 1.241060514919928026e-01 8.986450980291675605e-02 1.274535298754190804e-01 9.038867232199164492e-02 1.363305695805310525e-01 9.452004868024825590e-02 1.369260607155158294e-01 9.480232021663285991e-02
3.400000000000000355e+00 1.400782461492556530e-01 1.003538041793704538e-01 1.424740790457969253e-01 1.013983166805134672e-01 1.549543539691673188e-01 1.046044999104274592e-01 1.504919531223929130e-01 1.052005298848802672e-01 1.253457000378793429e-01 9.016831039409707593e-02 1.288606178141799841e-01 9.119144904075365821e-02 1.366653105543239599e-01 9.574027112294089537e-02 1.381423543796915510e-01 9.593294586091882792e-02
