3.534972062273935012e-01 3.597576663870117319e-01 3.540131306200661743e-01 3.655376400816570670e-01 3.161522854702874530e-01 3.251769876652516600e-01 3.170318997236047931e-01 3.311353561382919808e-01 3.594917636333614386e-01 3.618842217351370683e-01 3.667866523579181304e-01 3.698876315165087747e-01 3.258959104175779276e-01 3.278675515462906587e-01 3.314317947746795445e-01 3.341253525358747201e-01
3.553655337457021224e-01 3.573575740232178832e-01 3.565370454326715621e-01 3.645333273285724096e-01 3.194477654021563029e-01 3.250896945038660446e-01 3.199144053806585175e-01 3.311110852392161741e-01 3.585903900382895748e-01 3.613832433322309301e-01 3.651725507552527894e-01 3.694686861146498358e-01 3.242982421386971792e-01 3.274419568703090810e-01 3.299005998381221993e-01 3.346641228143493740e-01
3.512630237100287101e-01 3.551412287797038325e-01 3.522387340104483622e-01 3.627883790060710822e-01 3.198461946203319251e-01 3.265345125806708437e-01 3.187665014751743797e-01 3.296432649986416608e-01 3.573604960876410885e-01 3.579874799233400129e-01 3.651978284800072028e-01 3.674167115241101511e-01 3.235504117810258373e-01 3.280984582874824640e-01 3.293512469244493923e-01 3.336992511965058972e-01
3.490155694942476683e-01 3.549466482523453981e-01 3.505751876415251211e-01 3.622477336186507579e-01 3.188624589383161068e-01 3.216509980762696785e-01 3.177775732033807365e-01 3.277851456513846684e-01 3.575748032852114622e-01 3.591033007640228591e-01 3.647059403917364828e-01 3.664359185321250933e-01 3.221669885235242115e-01 3.245594692836428763e-01 3.287538318929237868e-01 3.303857444297150225e-01
3.470856243500470284e-01 3.524074293284050752e-01 3.465882943913599634e-01 3.595990630935066990e-01 3.161702847139822303e-01 3.200848073090443169e-01 3.179748478762257635e-01 3.252939171192242851e-01 3.538714412052448854e-01 3.566645154758136260e-01 3.608047859106983113e-01 3.615293507317688948e-01 3.205269147750556824e-01 3.223518614109628366e-01 3.259487815507796094e-01 3.276408593996319452e-01
3.434340093802833449e-01 3.512631131372608850e-01 3.446964542411077859e-01 3.553698655928134165e-01 3.159916054426713528e-01 3.192061495574538554e-01 3.170265563091123617e-01 3.242946577612927372e-01 3.510520554676580529e-01 3.535778956983683385e-01 3.574995995284832584e-01 3.585217042882833938e-01 3.203015953924421844e-01 3.214335752569342786e-01 3.248082807349319534e-01 3.252624540752978022e-01
3.380450359237842095e-01 3.471122728921964273e-01 3.406304691123559492e-01 3.532993621837463571e-01 3.153385810219541674e-01 3.166114989462723295e-01 3.150718205383714610e-01 3.204434288339619297e-01 3.469655894364343518e-01 3.474113470585990515e-01 3.534734064030797818e-01 3.535210074929872048e-01 3.187838874419625101e-01 3.172739662198703625e-01 3.226362360008936947e-01 3.211265180923174589e-01
3.369538632968889225e-01 3.435635952241058999e-01 3.394933213111401282e-01 3.485717514509921733e-01 3.117958122892186545e-01 3.140836346792552081e-01 3.131734211880980445e-01 3.182112544728820103e-01 3.414207819907140173e-01 3.426024388957709110e-01 3.472171982189526385e-01 3.488004587806742829e-01 3.155526556431382246e-01 3.143600793617871147e-01 3.197739033027368616e-01 3.199136179143550196e-01
3.314201079181447462e-01 3.387206219469974799e-01 3.348145585647336331e-01 3.428796349912686114e-01 3.083993802828481900e-01 3.102374296084723926e-01 3.119312997579524738e-01 3.158968279403305268e-01 3.356676434687909660e-01 3.374851419078060966e-01 3.444595640807188719e-01 3.451038188980362631e-01 3.148088351786370032e-01 3.115783178983548285e-01 3.176268053095169797e-01 3.174686567340233023e-01
3.282746472502203194e-01 3.325228224471694638e-01 3.299964248105718423e-01 3.401202706899590367e-01 3.067307900245823671e-01 3.071815365277034138e-01 3.083971428989193964e-01 3.129228305407840138e-01 3.317001568268880263e-01 3.346548028411380771e-01 3.383258572084742455e-01 3.403419730380727315e-01 3.108523364076469231e-01 3.098641314196402541e-01 3.132774561276285286e-01 3.147368208296157377e-01
3.250683151786970537e-01 3.309786799808996927e-01 3.240922394233683446e-01 3.351171718566565705e-01 3.004788849810230422e-01 3.057984812294518573e-01 3.040240376509563136e-01 3.105866205258687729e-01 3.256905622959375690e-01 3.311346432424187025e-01 3.307382104986855698e-01 3.346276871144091558e-01 3.078952477278821265e-01 3.073380237618549282e-01 3.089022446670471322e-01 3.111484109185514435e-01
3.191807298339852661e-01 3.248352733236148926e-01 3.190908050647683347e-01 3.285653612800267243e-01 2.963935445929082868e-01 3.019892232039773083e-01 3.008445897498931432e-01 3.051910389514903010e-01 3.211824449360657918e-01 3.244305014634362161e-01 3.273777766973890446e-01 3.285273374195755713e-01 3.016071336075630271e-01 3.037385578726429225e-01 3.048195690663160207e-01 3.073284423854579783e-01
3.139502406880081975e-01 3.191109537655170691e-01 3.155779230673480540e-01 3.239897907460799753e-01 2.952166316263889478e-01 2.988808939509355334e-01 2.989105516574935839e-01 3.034046717960408590e-01 3.165336017959714532e-01 3.183737003823499667e-01 3.215400864647776080e-01 3.233684291009421008e-01 2.990811422772979844e-01 2.997975903276588472e-01 3.013178811197742557e-01 3.043625260796788967e-01
3.108960283629673138e-01 3.136261486869315607e-01 3.121819713925947370e-01 3.182734496928610879e-01 2.918115407154491248e-01 2.959129843534409332e-01 2.930849568931800930e-01 2.986485644768420711e-01 3.098616742819080838e-01 3.146859058610825821e-01 3.164075961655432034e-01 3.194152813144110481e-01 2.939893584615491662e-01 2.968467611617575108e-01 2.986410011277632615e-01 2.996818164394203232e-01
3.055499178954494410e-01 3.079088156847253344e-01 3.058256998656444514e-01 3.124137166184072223e-01 2.870038840413748349e-01 2.902502403372159145e-01 2.913561062938228030e-01 2.950328137405265339e-01 3.040625178211023294e-01 3.075228897303362574e-01 3.095346663896386685e-01 3.121966136740085829e-01 2.901155569912711174e-01 2.917467408152197850e-01 2.945141167018714423e-01 2.959557201217752342e-01
2.990705539311843686e-01 3.009147461971994897e-01 3.000931794860123292e-01 3.059521569532323571e-01 2.848667565839090310e-01 2.866240433856543923e-01 2.889158169863708658e-01 2.898389984322580215e-01 3.015931435872045707e-01 3.005626994569087218e-01 3.045707175959747603e-01 3.076481353950947240e-01 2.863966352521588044e-01 2.869028186929204471e-01 2.907369837233582111e-01 2.901291822967936307e-01
2.933102860078271035e-01 2.953662260708370679e-01 2.926581418137101931e-01 3.002200739284845987e-01 2.800202709704983084e-01 2.795055065239986369e-01 2.819602598363575297e-01 2.847454639439503943e-01 2.948735794019045620e-01 2.966395803540569642e-01 2.966298144496908873e-01 3.015669392244191838e-01 2.815754853210089559e-01 2.804005833506159617e-01 2.867780525481885556e-01 2.860434996011051445e-01
2.900250769218987723e-01 2.926244286422597929e-01 2.896266652367752159e-01 2.961778143339327540e-01 2.737791839838658592e-01 2.754001745409894730e-01 2.765196025263809143e-01 2.802209320574373108e-01 2.874526029096621804e-01 2.930948682857324461e-01 2.899020519754601510e-01 2.973524511475073573e-01 2.769112762686145590e-01 2.764478183897219887e-01 2.821600062312241697e-01 2.802854086281854062e-01
2.849886601459135083e-01 2.849838829303841248e-01 2.864083841143841846e-01 2.885697671650873652e-01 2.700921328839967495e-01 2.723420240322077523e-01 2.720015978947010749e-01 2.760138365184709452e-01 2.811010525801188598e-01 2.879938970953601074e-01 2.836233117043046592e-01 2.907102331537839146e-01 2.724159641169056068e-01 2.721399912055035286e-01 2.771613915323837274e-01 2.763775038652142024e-01
2.811555411638597124e-01 2.805181727416677373e-01 2.827950368642058177e-01 2.832435388363149786e-01 2.635942285415185937e-01 2.666352927606644441e-01 2.652575865349884876e-01 2.727077990025057463e-01 2.761439577552085578e-01 2.804172600521067649e-01 2.796780641970280090e-01 2.841987799585128927e-01 2.666854509921815497e-01 2.666864453702033622e-01 2.710702818784018753e-01 2.726861713095926065e-01
2.764731988678341135e-01 2.744089747266675317e-01 2.780929090456376596e-01 2.772091894106480381e-01 2.603615721100490665e-01 2.638126988513854188e-01 2.632714813976405055e-01 2.687809101361084418e-01 2.719155446168870505e-01 2.739249925229644278e-01 2.736063340934374311e-01 2.768021636960013576e-01 2.627000379870024771e-01 2.638198658033860666e-01 2.686428323442373034e-01 2.699141184992687736e-01
2.729028807516775124e-01 2.664720086023233958e-01 2.738622607791166841e-01 2.698094164949290108e-01 2.568334154566683236e-01 2.611583890714864742e-01 2.596152559532935444e-01 2.642391732153196449e-01 2.639967976692128571e-01 2.658694289929848242e-01 2.672868014896328526e-01 2.692185021287929469e-01 2.603191991244767078e-01 2.612626418825588215e-01 2.637247275870611696e-01 2.658758340221595851e-01
2.644225068307224924e-01 2.595331018212088670e-01 2.695967643449535545e-01 2.633524067504275923e-01 2.535982246846271160e-01 2.555165081598260168e-01 2.577232020441649896e-01 2.594080122123723076e-01 2.570500646202070749e-01 2.591068180341511984e-01 2.615169802615598948e-01 2.626945675362188370e-01 2.540715288221294110e-01 2.557618174036953573e-01 2.573828092539192092e-01 2.607593412319803572e-01
2.583915635588477921e-01 2.518021174208185942e-01 2.619068441887605347e-01 2.554028521696469767e-01 2.507049559261712024e-01 2.511526254614064868e-01 2.514199511317847802e-01 2.551717261653587143e-01 2.528549889209711909e-01 2.514916702508284141e-01 2.562330315755734222e-01 2.549171821704442342e-01 2.501194829425018584e-01 2.530935238461878289e-01 2.508067946000646642e-01 2.576401234503242765e-01
2.549072137200151800e-01 2.458843937649439759e-01 2.566060831546034815e-01 2.491522978325137472e-01 2.462078954747316806e-01 2.480198436518734895e-01 2.463780840586691223e-01 2.511211795076973008e-01 2.463643374988963297e-01 2.459609183414087630e-01 2.499338309235101530e-01 2.491908054529945182e-01 2.421073545342949940e-01 2.473539081703960696e-01 2.444553462558748114e-01 2.524910050458709643e-01
2.472649585188481103e-01 2.412949793210231730e-01 2.486628905191675398e-01 2.445428486540909552e-01 2.414788020900234811e-01 2.431131364578907883e-01 2.418215397922918453e-01 2.470070933932756729e-01 2.410727715307348917e-01 2.422274630392625139e-01 2.446243647467092885e-01 2.443090204338025373e-01 2.375889148418857955e-01 2.442414347330386926e-01 2.388316923109816414e-01 2.475452259373690234e-01
2.409141094779660430e-01 2.350930232133402187e-01 2.447934148513375707e-01 2.396720534367571542e-01 2.362479608909752171e-01 2.369045262218045789e-01 2.377235568970189061e-01 2.393738596839492250e-01 2.354812374364737004e-01 2.359482215430987462e-01 2.389553112055370354e-01 2.379888855147260507e-01 2.313429020229184896e-01 2.371176752033965773e-01 2.326917509348003787e-01 2.405091769637535126e-01
2.363808596761577674e-01 2.312364068381741189e-01 2.378875912343817456e-01 2.344893086846768782e-01 2.314093771537222843e-01 2.310538176744614258e-01 2.334156665212097637e-01 2.348565590145215709e-01 2.304133940568373062e-01 2.301939409517645141e-01 2.322872777461245930e-01 2.324214946628430090e-01 2.233043724203722935e-01 2.308217888098652582e-01 2.269827266616054884e-01 2.355230846447283755e-01
2.323217110010344366e-01 2.268461300148098270e-01 2.337432617797122192e-01 2.288798561164171463e-01 2.268839311760869060e-01 2.274781087921784739e-01 2.272117513073829420e-01 2.293421948444688552e-01 2.257212442713597000e-01 2.247620029870993630e-01 2.275840541762297609e-01 2.272355833461632835e-01 2.172741835951505218e-01 2.268610534610155105e-01 2.210518071626736691e-01 2.290364674429103964e-01
2.274508022861752576e-01 2.225406469714031887e-01 2.296828175514145642e-01 2.247622763116357281e-01 2.216689457166919619e-01 2.209483069031131508e-01 2.229460272865758375e-01 2.223120424308090426e-01 2.210373203040363055e-01 2.206113926884136489e-01 2.224401068803066317e-01 2.224638928146687178e-01 2.133259656448669717e-01 2.189551538488994920e-01 2.168487895371453145e-01 2.211737901456838351e-01
2.230332333931344113e-01 2.177992450243633749e-01 2.248629512474112080e-01 2.198200324038125930e-01 2.173506316724176657e-01 2.138091972549724940e-01 2.163603688931987346e-01 2.154919608078866844e-01 2.172035395386865686e-01 2.167183459267049694e-01 2.198680074773488591e-01 2.186894650039558630e-01 2.091814393307047659e-01 2.122798828182063113e-01 2.131408888314171579e-01 2.152859871790612778e-01
2.177637617205751830e-01 2.136707937114880329e-01 2.195028998183982671e-01 2.156841009185171409e-01 2.126140136558848093e-01 2.064100272033924655e-01 2.117748881650912962e-01 2.087103109147583069e-01 2.112729218178741875e-01 2.110450890401062152e-01 2.139806129472253682e-01 2.135381551807108702e-01 2.055592870030200636e-01 2.067476445260373608e-01 2.077153144951608410e-01 2.088757187941011895e-01
2.149471556032337416e-01 2.078134454006646814e-01 2.147925428953106342e-01 2.102985332313782041e-01 2.072812089596367535e-01 2.008830024908277445e-01 2.079080841455443474e-01 2.021232817247322899e-01 2.069109692155246538e-01 2.072203135610727887e-01 2.084011834410804398e-01 2.093249374681862285e-01 1.997920386901428924e-01 2.007103197578104514e-01 2.043836334238960661e-01 2.028285331533210001e-01
2.105095732683011645e-01 2.022695443721554409e-01 2.131011449585254180e-01 2.044610092510635302e-01 2.002827902972588725e-01 1.933258033734580605e-01 2.029957990163107351e-01 1.957236278672321861e-01 2.018243031232016538e-01 2.027379960986961105e-01 2.031257971460024847e-01 2.047541553351077404e-01 1.969693716974524611e-01 1.934523434454654967e-01 1.996714209736747125e-01 1.958808090528677548e-01
2.033704356701116212e-01 1.969165323011526914e-01 2.057371408563168635e-01 1.985200648820087121e-01 1.975904089992105983e-01 1.876248766782286082e-01 1.989561731285981183e-01 1.898639533671313828e-01 1.951572381597173056e-01 1.970449050233024080e-01 1.979061593927081975e-01 1.982955435769523655e-01 1.936744306244832237e-01 1.883420003839230417e-01 1.966585699355159755e-01 1.892505218150997703e-01
1.971781876787127852e-01 1.923046047199595543e-01 2.008962568615870747e-01 1.942476689931190714e-01 1.927331643248757220e-01 1.838173388894943361e-01 1.950521744366374988e-01 1.853286197770025179e-01 1.901840863653701530e-01 1.924892872796746812e-01 1.924020357417245697e-01 1.932469903330855387e-01 1.904888043100448625e-01 1.829913692331546771e-01 1.933758763618189935e-01 1.846184385596258137e-01
1.933692128785634012e-01 1.871166336782955075e-01 1.957672594668213029e-01 1.896244835640595594e-01 1.889562020069547599e-01 1.796823058930259731e-01 1.905043916499790102e-01 1.798835466546223061e-01 1.845521176963821619e-01 1.876856103663424313e-01 1.872121013676299461e-01 1.882473112296024487e-01 1.877481235060377840e-01 1.786563089024640338e-01 1.897003020390080896e-01 1.804466613645543394e-01
1.895113366127574306e-01 1.840856178291291056e-01 1.911572357936632272e-01 1.845127837945051141e-01 1.862163747479238518e-01 1.735850319125278873e-01 1.875682997642520999e-01 1.751369827923579536e-01 1.791797449520679819e-01 1.819569756161970031e-01 1.820702092597739630e-01 1.843799257895814281e-01 1.848994986828927656e-01 1.739832968386437750e-01 1.871041138092903733e-01 1.747821665359316490e-01
1.861983157873535188e-01 1.795047491035538789e-01 1.862709372103769356e-01 1.806884560994115874e-01 1.817459581678046443e-01 1.697410372186140270e-01 1.829279589488471136e-01 1.706588043164213864e-01 1.747652083941063639e-01 1.770247917107558577e-01 1.772788067610066853e-01 1.787662073456076084e-01 1.823130826806760030e-01 1.688215891331579233e-01 1.834195077517824513e-01 1.706549164549586717e-01
1.817275008350676957e-01 1.741579343099184385e-01 1.818249687216386690e-01 1.766264470329091674e-01 1.771688365198957615e-01 1.645045781930290218e-01 1.799284725403990925e-01 1.659088796312209735e-01 1.697951678207888504e-01 1.728279354054267636e-01 1.719061024651182545e-01 1.735389336486983514e-01 1.780677157054148529e-01 1.645303476908613893e-01 1.792409889390106648e-01 1.662586171608849972e-01
1.780238467806495029e-01 1.690000694091568501e-01 1.790232120487340040e-01 1.703085556980933335e-01 1.755740516789257022e-01 1.606431042435009782e-01 1.781586393587374639e-01 1.619105670682338960e-01 1.663700143283951827e-01 1.689594937654214923e-01 1.679250490252376105e-01 1.704233745704468173e-01 1.749149301171153137e-01 1.591966550059837615e-01 1.768097615864454020e-01 1.606191728744752190e-01
1.735648606578193420e-01 1.644510360994123621e-01 1.749409541959074110e-01 1.662101466105218028e-01 1.724541848579870806e-01 1.561252485089160147e-01 1.760731525294673139e-01 1.570805478104906616e-01 1.617732347932882842e-01 1.637686299963922454e-01 1.645896729812987846e-01 1.659830098186219072e-01 1.715237445023844454e-01 1.555730703687469296e-01 1.736120549603686614e-01 1.570258125934451410e-01
1.704101342034393396e-01 1.605281322995134319e-01 1.726739003114312609e-01 1.615773192159012661e-01 1.684624588541805690e-01 1.510120027829316425e-01 1.715139200618751858e-01 1.516315633625377746e-01 1.583920019192666118e-01 1.594553545548996476e-01 1.602662343995304994e-01 1.610205350864363782e-01 1.683789230575284679e-01 1.518582155513478471e-01 1.697652080017755805e-01 1.534354571943952195e-01
1.664812881121693067e-01 1.578500106016603732e-01 1.687982565059991391e-01 1.582702533140443180e-01 1.655848762276432573e-01 1.463137089099507404e-01 1.676568779771818174e-01 1.474647897428679189e-01 1.532802043326171315e-01 1.547751815536165809e-01 1.555977711016006404e-01 1.564575922104490535e-01 1.647492544417341886e-01 1.472640374309532041e-01 1.652204309989895037e-01 1.486816186279598662e-01
