3.700000000000000178e+00 9.463959024049822810e-02 5.123921372201551971e-01 2.764731988678341135e-01 4.330587947943637106e-02 7.318739229228556076e-02
3.800000000000000266e+00 8.851321004720852370e-02 5.232321022693929846e-01 2.729028807516775124e-01 4.257781531220498211e-02 7.277613701810091429e-02
3.900000000000000355e+00 8.267501969585434873e-02 5.366485845185275938e-01 2.644225068307224924e-01 4.292772670887509689e-02 7.333006989452228730e-02
4.000000000000000000e+00 7.763996859866678646e-02 5.493820953622184922e-01 2.583915635588477921e-01 4.245253314788008381e-02 7.213812108151881897e-02
4.100000000000000533e+00 7.436878528839803437e-02 5.593743104775408259e-01 2.549072137200151800e-01 4.126668045300799920e-02 7.008300324726290942e-02
4.200000000000000178e+00 7.020195520415493939e-02 5.719560958443263843e-01 2.472649585188481103e-01 4.036151631278968310e-02 7.021992331547038946e-02
4.299999999999999822e+00 6.521248235258701731e-02 5.829658186165451728e-01 2.409141094779660430e-01 4.073993189072582649e-02 7.016984364563057242e-02
4.400000000000000355e+00 6.085304178726595042e-02 5.911804681860347577e-01 2.363808596761577674e-01 4.222908575387478852e-02 6.935645428113861033e-02
4.500000000000000000e+00 5.670879418888065404e-02 6.028274398302621018e-01 2.323217110010344366e-01 4.162832301421498515e-02 6.651206401368749133e-02
4.600000000000000533e+00 5.300072727104767484e-02 6.145320177861932631e-01 2.274508022861752576e-01 4.143098178594670222e-02 6.358035010077758842e-02
4.700000000000000178e+00 5.041228210203917842e-02 6.258724325306740388e-01 2.230332333931344113e-01 3.949490528395632055e-02 6.118815695827527212e-02
4.800000000000000711e+00 4.805245580398732896e-02 6.326859077704559686e-01 2.177637617205751830e-01 3.929695678071266213e-02 6.220301164919410375e-02
4.900000000000000355e+00 4.501957764601306061e-02 6.413886063796413461e-01 2.149471556032337416e-01 3.851457485415703264e-02 6.012708406253541166e-02
5.000000000000000000e+00 4.262408885737627162e-02 6.520131367409113254e-01 2.105095732683011645e-01 3.802992058288767047e-02 5.682211477541464911e-02
5.100000000000000533e+00 3.979452632735736017e-02 6.650258514581922631e-01 2.033704356701116212e-01 3.580509654662804297e-02 5.600059824784469481e-02
5.200000000000000178e+00 3.737558565790302656e-02 6.738538111325187430e-01 1.971781876787127852e-01 3.583193830473642427e-02 5.575738699833782813e-02
5.300000000000000711e+00 3.542501003438523755e-02 6.835247159266976125e-01 1.933692128785634012e-01 3.528367765091299652e-02 5.239514713354299913e-02
5.400000000000000355e+00 3.307434464759719667e-02 6.905844775289646797e-01 1.895113366127574306e-01 3.511780722582878711e-02 5.171002702305226711e-02
5.500000000000000000e+00 3.070735870060390879e-02 6.967372647929300777e-01 1.861983157873535188e-01 3.326120407026766923e-02 5.308573623054289176e-02
5.600000000000000533e+00 2.899348132633026640e-02 7.026791683793175425e-01 1.817275008350676957e-01 3.338811597881562176e-02 5.320418601162314742e-02
5.700000000000000178e+00 2.708247281614731272e-02 7.111994878782070817e-01 1.780238467806495029e-01 3.329464347250706002e-02 5.039570557817106555e-02
5.800000000000000711e+00 2.519603706807767990e-02 7.213086363367622322e-01 1.735648606578193420e-01 3.252335650443310272e-02 4.740338021374914529e-02
5.900000000000000355e+00 2.336598871797950991e-02 7.277217902066051014e-01 1.704101342034393396e-01 3.199950060472171037e-02 4.649205667599784486e-02
6.000000000000000000e+00 2.162094300410373482e-02 7.348555294372165481e-01 1.664812881121693067e-01 3.194422966690889376e-02 4.508294462199865377e-02
