0.000000000000000000e+00 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03 2.545456596303167195e-03
2.000000000000000111e-01 2.470865830570986507e-02 1.835809827503567110e-02 2.443476233380513854e-02 1.804839859403097393e-02 2.369708155979069128e-02 1.696028049391307482e-02 2.339077898271215220e-02 1.655351261824607526e-02 1.987592023609266109e-02 1.489091010249718461e-02 1.965080944837081789e-02 1.476111184066464591e-02 1.870895774529763439e-02 1.356953798699303201e-02 1.877448511432121270e-02 1.346149962143728014e-02
4.000000000000000222e-01 4.456162552602401655e-02 3.304072698616568327e-02 4.428646040169966630e-02 3.283319175184232913e-02 4.343851550346938817e-02 3.108887433126486521e-02 4.344894100993705599e-02 3.103859343521397224e-02 3.641061097830153304e-02 2.725043014831748239e-02 3.636348633726613905e-02 2.694276019217563614e-02 3.457579828572145131e-02 2.526482495315243368e-02 3.469215063844602320e-02 2.524394264442144167e-02
6.000000000000000888e-01 6.326537915708391191e-02 4.699826555031407643e-02 6.230918947677705627e-02 4.713726016662293794e-02 6.309006101317128634e-02 4.555593513746623163e-02 6.266472066748919600e-02 4.516281557013706455e-02 5.178635972998318904e-02 3.925828619131773584e-02 5.145811882458754816e-02 3.882912314104430829e-02 5.143479374423618605e-02 3.763976260404564705e-02 5.146885221439587155e-02 3.752096170771222067e-02
8.000000000000000444e-01 7.949762741501029129e-02 5.832212539723428957e-02 7.873745342922126855e-02 5.842066995852507327e-02 8.060210315725110930e-02 5.810906393114725205e-02 8.019682654478833828e-02 5.720826969532791934e-02 6.524253865308929368e-02 4.920737606698934175e-02 6.504534674668585592e-02 4.913174124684698690e-02 6.642988828836723925e-02 4.842806527819978196e-02 6.514393093808140689e-02 4.822838043236635924e-02
1.000000000000000000e+00 9.322565531270629591e-02 6.743597303302766022e-02 9.177824359244257657e-02 6.652693502904370726e-02 9.597432921274982875e-02 6.832905897903952808e-02 9.355418733705976597e-02 6.714924676758347866e-02 7.697917800848104453e-02 5.774681904742411109e-02 7.654796096347266099e-02 5.774890685613889157e-02 7.986902213182911492e-02 5.807270954502134763e-02 7.872906327947394589e-02 5.793393429652062693e-02
1.200000000000000178e+00 1.055776325474572508e-01 7.498065233413378494e-02 1.055474984690147472e-01 7.414734622875772396e-02 1.078955187216733835e-01 7.645456670015847445e-02 1.068636381453261508e-01 7.555837332066844825e-02 8.724619780660018697e-02 6.497133628938196737e-02 8.673317986658633794e-02 6.478233835824322162e-02 9.079355150149180653e-02 6.567662019193924727e-02 8.961977549195568327e-02 6.478603510699325330e-02
1.400000000000000133e+00 1.181285972838730242e-01 8.168797246207021301e-02 1.165898795540443456e-01 8.106698118950908527e-02 1.211663061453886192e-01 8.348113077894207812e-02 1.198304174848179998e-01 8.225438054120746967e-02 9.548974874718571537e-02 7.032482006143139786e-02 9.610862124830564512e-02 7.037151114746707792e-02 1.005152932176057029e-01 7.222300987426955032e-02 9.870819436217145859e-02 7.218182246682675052e-02
1.600000000000000089e+00 1.249877858979506345e-01 8.644011848648133767e-02 1.235652985974567963e-01 8.610817996100157690e-02 1.290291931314159757e-01 8.843307957619540860e-02 1.269726809825564573e-01 8.849960245205554243e-02 1.027886517539861183e-01 7.531149426605474040e-02 1.027305672685079607e-01 7.497098574919498770e-02 1.083931321358236194e-01 7.752710558974433563e-02 1.077843118997610095e-01 7.728287540148921775e-02
1.800000000000000044e+00 1.307958597299364867e-01 9.034942651297957206e-02 1.312272602260652343e-01 9.012685685447012485e-02 1.370895380823370924e-01 9.286319099914785991e-02 1.346756328467904607e-01 9.258218585694641400e-02 1.094642022435549228e-01 7.848250317350406735e-02 1.093699681018291126e-01 7.851983882760692202e-02 1.150617083310319089e-01 8.160104260167821977e-02 1.140718030609614853e-01 8.121805974217836954e-02
