  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
  -999.0  -999.0  -999.0  -999.0  -999.0  -999.0
   0.056 351.083 345.333  -999.0  -999.0    0.09
   0.054 338.625 333.458  -999.0  -999.0   0.089
   0.064 329.208 329.417  -999.0  -999.0   0.083
   0.052 331.375 331.417  -999.0  -999.0  -999.0
   0.059 341.833 337.417  -999.0  -999.0   0.071
  -999.0 351.833   355.0  -999.0  -999.0  -999.0
  -999.0 380.958 368.042  -999.0  -999.0  -999.0
  -999.0 370.958 365.375  -999.0  -999.0   0.088
   0.054  377.75 367.625  -999.0  -999.0  -999.0
   0.056 379.417 368.042  -999.0  -999.0  -999.0
   0.057 390.958 370.542  -999.0  -999.0  -999.0
   0.055 374.292 368.042  -999.0  -999.0   0.096
   0.063 342.542  349.25  -999.0  -999.0  -999.0
    0.07   344.5 344.667  -999.0  -999.0   0.092
   0.059 374.167 367.875  -999.0  -999.0  -999.0
  -999.0  358.75 348.375  -999.0  -999.0  -999.0
  -999.0   349.5 341.792  -999.0  -999.0    0.09
   0.055 348.125 343.417  -999.0  -999.0  -999.0
  -999.0 347.875 347.792  -999.0  -999.0  -999.0
   0.056 353.917 349.875  -999.0  -999.0  -999.0
  -999.0 374.042 365.417  -999.0  -999.0  -999.0
  -999.0 371.208 364.417  -999.0  -999.0  -999.0
  -999.0 354.042 361.958  -999.0  -999.0  -999.0
  -999.0 327.292 338.208  -999.0  -999.0  -999.0
   0.111 315.708 326.292  -999.0  -999.0  -999.0
   0.127 305.708 306.667  -999.0  -999.0    0.07
   0.089 296.625 294.458  -999.0  -999.0  -999.0
    0.09 301.375 301.208  -999.0  -999.0  -999.0
   0.109   306.0 304.417  -999.0  -999.0  -999.0
