4.177377681436855728e-02 4.177377681436855728e-02 2.455136253589325357e-02 2.455136253589325357e-02 4.182059456111705820e-02 4.182059456111705820e-02 2.455136253589325357e-02 2.455136253589325357e-02 4.177377681436855728e-02 4.177377681436855728e-02 2.455136253589325357e-02 2.455136253589325357e-02 4.182059456111705820e-02 4.182059456111705820e-02 2.455136253589325357e-02 2.455136253589325357e-02 1.000000000000000000e+00
3.892382753452521688e-02 3.892382753452521688e-02 2.618545241408842816e-02 2.618545241408842816e-02 3.897098131891661016e-02 3.897098131891661016e-02 2.618545241408842816e-02 2.618545241408842816e-02 3.892382753452521688e-02 3.892382753452521688e-02 2.618545241408842816e-02 2.618545241408842816e-02 3.897098131891661016e-02 3.897098131891661016e-02 2.618545241408842816e-02 2.618545241408842816e-02 1.000000000000000000e+00
3.399909999042542708e-02 3.399909999042542708e-02 2.746040883413652933e-02 2.746040883413652933e-02 3.404452047362205996e-02 3.404452047362205996e-02 2.746040883413652933e-02 2.746040883413652933e-02 3.399909999042542708e-02 3.399909999042542708e-02 2.746040883413652933e-02 2.746040883413652933e-02 3.404452047362205996e-02 3.404452047362205996e-02 2.746040883413652933e-02 2.746040883413652933e-02 1.000000000000000000e+00
3.774759717977216322e-02 3.774759717977216322e-02 2.877498447485412822e-02 2.877498447485412822e-02 3.779432974437344633e-02 3.779432974437344633e-02 2.877498447485412822e-02 2.877498447485412822e-02 3.774759717977216322e-02 3.774759717977216322e-02 2.877498447485412822e-02 2.877498447485412822e-02 3.779432974437344633e-02 3.779432974437344633e-02 2.877498447485412822e-02 2.877498447485412822e-02 1.000000000000000000e+00
3.330937256375988281e-02 3.330937256375988281e-02 3.239472041151576082e-02 3.239472041151576082e-02 3.335563598396257962e-02 3.335563598396257962e-02 3.239472041151576082e-02 3.239472041151576082e-02 3.330937256375988281e-02 3.330937256375988281e-02 3.239472041151576082e-02 3.239472041151576082e-02 3.335563598396257962e-02 3.335563598396257962e-02 3.239472041151576082e-02 3.239472041151576082e-02 1.000000000000000000e+00
4.141025856449626757e-02 4.141025856449626757e-02 2.869049663214311846e-02 2.869049663214311846e-02 4.145709596581444167e-02 4.145709596581444167e-02 2.869049663214311846e-02 2.869049663214311846e-02 4.141025856449626757e-02 4.141025856449626757e-02 2.869049663214311846e-02 2.869049663214311846e-02 4.145709596581444167e-02 4.145709596581444167e-02 2.869049663214311846e-02 2.869049663214311846e-02 1.000000000000000000e+00
3.859090050732807281e-02 3.859090050732807281e-02 2.766993376550169054e-02 2.766993376550169054e-02 3.863820039458849831e-02 3.863820039458849831e-02 2.766993376550169054e-02 2.766993376550169054e-02 3.859090050732807281e-02 3.859090050732807281e-02 2.766993376550169054e-02 2.766993376550169054e-02 3.863820039458849831e-02 3.863820039458849831e-02 2.766993376550169054e-02 2.766993376550169054e-02 1.000000000000000000e+00
3.529613429869391666e-02 3.529613429869391666e-02 2.729238216922202920e-02 2.729238216922202920e-02 3.534314842419079838e-02 3.534314842419079838e-02 2.729234667802384398e-02 2.729234667802384398e-02 3.529613429869391666e-02 3.529613429869391666e-02 2.729238216922202920e-02 2.729238216922202920e-02 3.534314842419079838e-02 3.534314842419079838e-02 2.729234667802384398e-02 2.729234667802384398e-02 1.000000000000000000e+00
4.025258735505603952e-02 4.025258735505603952e-02 2.592410855736218545e-02 2.592410855736218545e-02 4.029962693528535422e-02 4.029962693528535422e-02 2.592410855736218545e-02 2.592410855736218545e-02 4.025258735505603952e-02 4.025258735505603952e-02 2.592410855736218545e-02 2.592410855736218545e-02 4.029962693528535422e-02 4.029962693528535422e-02 2.592410855736218545e-02 2.592410855736218545e-02 1.000000000000000000e+00
3.895738691316526919e-02 3.895738691316526919e-02 2.350769768067226956e-02 2.350769768067226956e-02 3.900376302521008087e-02 3.900376302521008087e-02 2.350768647619047580e-02 2.350768647619047580e-02 3.895738691316526919e-02 3.895738691316526919e-02 2.350769768067226956e-02 2.350769768067226956e-02 3.900376302521008087e-02 3.900376302521008087e-02 2.350768647619047580e-02 2.350768647619047580e-02 1.000000000000000000e+00
