5.777886830696470771e-02 5.777886830696470771e-02 4.897850121051743055e-02 4.897850121051743055e-02 5.007087889195428743e-02 5.007087889195428743e-02 4.897850684083103479e-02 4.897850684083103479e-02 5.777886830696470771e-02 5.777886830696470771e-02 4.897850121051743055e-02 4.897850121051743055e-02 5.007087889195428743e-02 5.007087889195428743e-02 4.897850684083103479e-02 4.897850684083103479e-02 1.500000000000000222e-01
5.793041264318597033e-02 5.793041264318597033e-02 4.618139706669521782e-02 4.618139706669521782e-02 5.046452901188310664e-02 5.046452901188310664e-02 4.618139706669521782e-02 4.618139706669521782e-02 5.793041264318597033e-02 5.793041264318597033e-02 4.618139706669521782e-02 4.618139706669521782e-02 5.046452901188310664e-02 5.046452901188310664e-02 4.618139706669521782e-02 4.618139706669521782e-02 1.500000000000000500e-01
5.819225736444003788e-02 5.819225736444003788e-02 4.275200906392621208e-02 4.275200906392621208e-02 5.133255034628027985e-02 5.133255034628027985e-02 4.275200906392621208e-02 4.275200906392621208e-02 5.819225736444003788e-02 5.819225736444003788e-02 4.275200906392621208e-02 4.275200906392621208e-02 5.133255034628027985e-02 5.133255034628027985e-02 4.275200906392621208e-02 4.275200906392621208e-02 1.500000000000000222e-01
5.799295095859961086e-02 5.799295095859961086e-02 4.377926205195888792e-02 4.377926205195888792e-02 5.067145554320644923e-02 5.067145554320644923e-02 4.377922732008892454e-02 4.377922732008892454e-02 5.799295095859961086e-02 5.799295095859961086e-02 4.377926205195888792e-02 4.377926205195888792e-02 5.067145554320644923e-02 5.067145554320644923e-02 4.377922732008892454e-02 4.377922732008892454e-02 1.500000000000000222e-01
5.822894144670899552e-02 5.822894144670899552e-02 3.883252071500166436e-02 3.883252071500166436e-02 5.136511487916248231e-02 5.136511487916248231e-02 3.883252349927608649e-02 3.883252349927608649e-02 5.822894144670899552e-02 5.822894144670899552e-02 3.883252071500166436e-02 3.883252071500166436e-02 5.136511487916248231e-02 5.136511487916248231e-02 3.883252349927608649e-02 3.883252349927608649e-02 1.499999999999999944e-01
5.779826551749112085e-02 5.779826551749112085e-02 4.592952046063589894e-02 4.592952046063589894e-02 5.012407126819728997e-02 5.012407126819728997e-02 4.592952046063589894e-02 4.592952046063589894e-02 5.779826551749112085e-02 5.779826551749112085e-02 4.592952046063589894e-02 4.592952046063589894e-02 5.012407126819728997e-02 5.012407126819728997e-02 4.592952046063589894e-02 4.592952046063589894e-02 1.500000000000000222e-01
5.794816375422772586e-02 5.794816375422772586e-02 4.495483276963547353e-02 4.495483276963547353e-02 5.050328541901540069e-02 5.050328541901540069e-02 4.495483276963547353e-02 4.495483276963547353e-02 5.794816375422772586e-02 5.794816375422772586e-02 4.495483276963547353e-02 4.495483276963547353e-02 5.050328541901540069e-02 5.050328541901540069e-02 4.495483276963547353e-02 4.495483276963547353e-02 1.499999999999999944e-01
5.812330281090288125e-02 5.812330281090288125e-02 4.335774772856331588e-02 4.335774772856331588e-02 5.100881849801247592e-02 5.100881849801247592e-02 4.335774772856331588e-02 4.335774772856331588e-02 5.812330281090288125e-02 5.812330281090288125e-02 4.335774772856331588e-02 4.335774772856331588e-02 5.100881849801247592e-02 5.100881849801247592e-02 4.335774772856331588e-02 4.335774772856331588e-02 1.499999999999999944e-01
5.785975046965084745e-02 5.785975046965084745e-02 4.713302753125608174e-02 4.713302753125608174e-02 5.027542560082918360e-02 5.027542560082918360e-02 4.713302753125608174e-02 4.713302753125608174e-02 5.785975046965084745e-02 5.785975046965084745e-02 4.713302753125608174e-02 4.713302753125608174e-02 5.027542560082918360e-02 5.027542560082918360e-02 4.713302753125608174e-02 4.713302753125608174e-02 1.500000000000000222e-01
5.792865468907563292e-02 5.792865468907563292e-02 4.814027567507003086e-02 4.814027567507003086e-02 5.051697286274509785e-02 5.051697286274509785e-02 4.814027567507003086e-02 4.814027567507003086e-02 5.792865468907563292e-02 5.792865468907563292e-02 4.814027567507003086e-02 4.814027567507003086e-02 5.051697286274509785e-02 5.051697286274509785e-02 4.814027567507003086e-02 4.814027567507003086e-02 1.499999999999999944e-01
